Reporting Year,Facility ID,Facility Name,Industry,Chemical ID,Chemical Name,CAS No,Processed,Manufactured,Other Use,Released to Air,Released to Land,Released to Surface Water,Released to Disposal,Released to Recycling
2015,469,Toronto Transit Commission Greenwood Complex,Urban Transit Systems,25,Volatile Organic Compounds (VOCs) Total,,770,,1042,1033,,,,
2015,23919,Toronto Water Laboratory,Testing Laboratories,13,Dichloromethane (Methylene chloride),75-09-2,,,297,74,,,,
2015,23925,Toronto Water Laboratory,Testing Laboratories,25,Volatile Organic Compounds (VOCs) Total,,,,316,79,,,,
2015,23919,Toronto Water Laboratory,Testing Laboratories,25,Volatile Organic Compounds (VOCs) Total,,,,198,21,,,,
2015,24317,Tractel Limited,Material Handling Equipment Mfg.,16,Manganese and its compounds,,1259,,,9,,,,
2015,24206,Trench Limited Finchdene,Transformer (except Electronic) Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,304,,304,,,,
2015,24206,Trench Limited Finchdene,Transformer (except Electronic) Mfg.,24,Particulate Matter 2.5 (PM2.5),,,53,,53,,,,
2015,24203,Trench Limited Maybrook,Transformer (except Electronic) Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,753,,753,,,,
2015,24203,Trench Limited Maybrook,Transformer (except Electronic) Mfg.,24,Particulate Matter 2.5 (PM2.5),,,113,,113,,,,
2015,24203,Trench Limited Maybrook,Transformer (except Electronic) Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,17365,,17365,,,,
2015,24374,Trento Motors,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,166,124,,,,
2015,24201,Trillium Health Partners Queensway Health Centre,General (exc. Paediatric) Hospitals,23,Nitrogen Oxides (NOx),11104-93-1,,2168,,2168,,,,
2015,24201,Trillium Health Partners Queensway Health Centre,General (exc. Paediatric) Hospitals,24,Particulate Matter 2.5 (PM2.5),,,163,,163,,,,
2015,24201,Trillium Health Partners Queensway Health Centre,General (exc. Paediatric) Hospitals,25,Volatile Organic Compounds (VOCs) Total,,,119,,119,,,,
2015,22123,Truck Equipment Service Company Limited TESCO,Motor Vehicle Body Mfg.,24,Particulate Matter 2.5 (PM2.5),,,108,,108,,,,
2015,22123,Truck Equipment Service Company Limited TESCO,Motor Vehicle Body Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,1062,678,,,,
2015,25532,Tubular Steel Inc,All Other Misc. Fabricated Metal Product Mfg.,16,Manganese and its compounds,,58680,,,1,,,,
2015,24023,Tyco Safety Prodcuts,Other Communications Equipment Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,6901,6324,,,,
2015,23207,UB Signs Graphics,Sign Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,250,,,0,,,,
2015,23207,UB Signs Graphics,Sign Mfg.,18,Nickel and its compounds,,176,,,0,,,,
2015,23207,UB Signs Graphics,Sign Mfg.,24,Particulate Matter 2.5 (PM2.5),,,30,,30,,,,
2015,23207,UB Signs Graphics,Sign Mfg.,25,Volatile Organic Compounds (VOCs) Total,,233,,,233,,,,
2015,24439,Ultraclear,Chemical (exc. Agr.) & Allied Product Whl.,25,Volatile Organic Compounds (VOCs) Total,,3175045,,,285376,,,,
2015,24321,Unicell Ltd,Motor Vehicle Body Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,1546,,,0,,,,
2015,24321,Unicell Ltd,Motor Vehicle Body Mfg.,16,Manganese and its compounds,,2650,,,0,,,,
2015,24321,Unicell Ltd,Motor Vehicle Body Mfg.,18,Nickel and its compounds,,2069,,,0,,,,
2015,24321,Unicell Ltd,Motor Vehicle Body Mfg.,24,Particulate Matter 2.5 (PM2.5),,155,,,155,,,,
2015,24321,Unicell Ltd,Motor Vehicle Body Mfg.,25,Volatile Organic Compounds (VOCs) Total,,89459,,,89459,,,,
2015,23741,Univar Canada Ltd,Chemical (exc. Agr.) & Allied Product Whl.,19,Tetrachloroethylene (Perchloroethylene),127-18-4,951217,,,0,,,,
2015,23740,Univar Canada Ltd,Chemical (exc. Agr.) & Allied Product Whl.,25,Volatile Organic Compounds (VOCs) Total,,18080537,,,903,,,,
2015,23741,Univar Canada Ltd,Chemical (exc. Agr.) & Allied Product Whl.,25,Volatile Organic Compounds (VOCs) Total,,5432151,,,821,,,,
2015,22792,Universal Drum Reconditioning Limited,Commercial & Ind'l Mach. & Equip. R&M,23,Nitrogen Oxides (NOx),11104-93-1,,3256,,3256,,,,
2015,22792,Universal Drum Reconditioning Limited,Commercial & Ind'l Mach. & Equip. R&M,24,Particulate Matter 2.5 (PM2.5),,,322,,322,,,,
2015,22792,Universal Drum Reconditioning Limited,Commercial & Ind'l Mach. & Equip. R&M,25,Volatile Organic Compounds (VOCs) Total,,,179,87735,87914,,,,
2015,23938,University Health Network Princess Margaret Cancer Centre,General (exc. Paediatric) Hospitals,14,Formaldehyde,50-00-0,80,,,,,,,
2015,23938,University Health Network Princess Margaret Cancer Centre,General (exc. Paediatric) Hospitals,25,Volatile Organic Compounds (VOCs) Total,,102,,,,,,,
2015,23936,University Health Network Toronto General Hospital,General (exc. Paediatric) Hospitals,14,Formaldehyde,50-00-0,460,,,,,,,
2015,23936,University Health Network Toronto General Hospital,General (exc. Paediatric) Hospitals,25,Volatile Organic Compounds (VOCs) Total,,7495,,,,,,,
2015,23937,University Health Network Toronto Western Hospital,General (exc. Paediatric) Hospitals,14,Formaldehyde,50-00-0,58,,,,,,,
2015,23937,University Health Network Toronto Western Hospital,General (exc. Paediatric) Hospitals,25,Volatile Organic Compounds (VOCs) Total,,80,,,,,,,
2015,202,University Of Toronto Central Steam Plant,Universities,23,Nitrogen Oxides (NOx),11104-93-1,,48669,,48669,,,,
2015,202,University Of Toronto Central Steam Plant,Universities,24,Particulate Matter 2.5 (PM2.5),,,487,,487,,,,
2015,202,University Of Toronto Central Steam Plant,Universities,25,Volatile Organic Compounds (VOCs) Total,,,1409,,1409,,,,
2015,25366,University Of Toronto Dentistry Building,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,1259,925,,,,
2015,25365,University Of Toronto Galbraith Building,Universities,13,Dichloromethane (Methylene chloride),75-09-2,,,419,31,,,,
2015,25365,University Of Toronto Galbraith Building,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,1686,175,,,,
2015,24344,University Of Toronto Lash Miller Chemical Laboratories,Universities,7,Chloroform (Trichloromethane),67-66-3,,,583,127,,,,
2015,24344,University Of Toronto Lash Miller Chemical Laboratories,Universities,13,Dichloromethane (Methylene chloride),75-09-2,,,3220,878,,,,
2015,24344,University Of Toronto Lash Miller Chemical Laboratories,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,12969,2071,,,,
2015,25367,University Of Toronto Leslie L Dan Pharmacy Building,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,354,283,,,,
2015,24393,University Of Toronto Ramsay Wright Zoology Building,Universities,24,Particulate Matter 2.5 (PM2.5),,,185,,185,,,,
2015,24393,University Of Toronto Ramsay Wright Zoology Building,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,1088,854,,,,
2015,24394,University Of Toronto Scarborough Science Wing,Universities,23,Nitrogen Oxides (NOx),11104-93-1,,11286,,11286,,,,
2015,24394,University Of Toronto Scarborough Science Wing,Universities,24,Particulate Matter 2.5 (PM2.5),,,225,,225,,,,
2015,24394,University Of Toronto Scarborough Science Wing,Universities,25,Volatile Organic Compounds (VOCs) Total,,,327,3261,2935,,,,
2015,24392,University Of Toronto Wallberg Building,Universities,13,Dichloromethane (Methylene chloride),75-09-2,,,221,16,,,,
2015,24392,University Of Toronto Wallberg Building,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,892,104,,,,
2015,23283,Upfield Canada,Fat & Oil Refining & Blending,23,Nitrogen Oxides (NOx),11104-93-1,,9800,,9800,,,,
2015,23283,Upfield Canada,Fat & Oil Refining & Blending,24,Particulate Matter 2.5 (PM2.5),,,13489,,13489,,,,
2015,23283,Upfield Canada,Fat & Oil Refining & Blending,25,Volatile Organic Compounds (VOCs) Total,,,1546,1387,2933,,,,
2015,24069,Vacuum Metallizing Limited,"Coating, Engraving & Heat Treating Activities",23,Nitrogen Oxides (NOx),11104-93-1,,231,,231,,,,
2015,24069,Vacuum Metallizing Limited,"Coating, Engraving & Heat Treating Activities",25,Volatile Organic Compounds (VOCs) Total,,,,35215,35215,,,,
2015,501,Vadim Bytensky,Urethane & Miscellaneous Foam Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,28820,,,28820,,,,
2015,565,Van Rob Inc North York,Other Motor Vehicle Parts Mfg.,16,Manganese and its compounds,,9214,,,4,0,,,
2015,565,Van Rob Inc North York,Other Motor Vehicle Parts Mfg.,18,Nickel and its compounds,,1540,,,,,,,
2015,565,Van Rob Inc North York,Other Motor Vehicle Parts Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1678,,1678,,,,
2015,565,Van Rob Inc North York,Other Motor Vehicle Parts Mfg.,24,Particulate Matter 2.5 (PM2.5),,184,32,,216,,,,
2015,565,Van Rob Inc North York,Other Motor Vehicle Parts Mfg.,25,Volatile Organic Compounds (VOCs) Total,,2360,92,,2452,,,,
2015,25328,Vegfresh Inc,"Fruit & Vegetable Canning, Pickling & Drying",23,Nitrogen Oxides (NOx),11104-93-1,,244,,244,,,,
2015,23509,Venture Steel Inc,Cold-Rolled Steel Shape Mfg.,25,Volatile Organic Compounds (VOCs) Total,,199,,,199,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,14,Formaldehyde,50-00-0,,,19162,30,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,15,Lead and its compounds,,703,,,0,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,16,Manganese and its compounds,,349,,,,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,18,Nickel and its compounds,,2568,,,0,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,505,,505,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,24,Particulate Matter 2.5 (PM2.5),,,786,,786,,,,
2015,42,Viasystems Toronto Inc A Member Company Of TTM Technologies Group,Semiconductor & Electronic Component Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,28,56359,9116,,,,
2015,23336,VicTone Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,196,39,,,,
2015,25554,Victory Dry Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,3,,3,,,,
2015,23353,Viele Brothers Auto Body,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,220,185,,,,
2015,24363,Vienna Meats,Rendering & Meat Processing from Carcasses,23,Nitrogen Oxides (NOx),11104-93-1,,231,,231,,,,
2015,24363,Vienna Meats,Rendering & Meat Processing from Carcasses,24,Particulate Matter 2.5 (PM2.5),,,35,,35,,,,
2015,195,Vintage Hardwood Flooring,Hardwood Veneer & Plywood Mills,8,"Chromium, Hexavalent and its compounds",,73,,,0,,,,
2015,195,Vintage Hardwood Flooring,Hardwood Veneer & Plywood Mills,16,Manganese and its compounds,,16,,,1,,,,
2015,195,Vintage Hardwood Flooring,Hardwood Veneer & Plywood Mills,23,Nitrogen Oxides (NOx),11104-93-1,,349,,349,,,,
2015,195,Vintage Hardwood Flooring,Hardwood Veneer & Plywood Mills,24,Particulate Matter 2.5 (PM2.5),,,3675,,3675,,,,
2015,195,Vintage Hardwood Flooring,Hardwood Veneer & Plywood Mills,25,Volatile Organic Compounds (VOCs) Total,,1585,,520,2105,,,,
2015,24282,Viscor Inc,Lighting Fixture Mfg.,16,Manganese and its compounds,,89434,,,0,,,,
2015,24282,Viscor Inc,Lighting Fixture Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,209,,209,,,,
2015,24282,Viscor Inc,Lighting Fixture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,31,,31,,,,
2015,22281,Vision Coaters Canada Ltd,"Coating, Engraving & Heat Treating Activities",16,Manganese and its compounds,,260,,,,,,,
2015,22281,Vision Coaters Canada Ltd,"Coating, Engraving & Heat Treating Activities",18,Nickel and its compounds,,659,,,0,,,,
2015,22281,Vision Coaters Canada Ltd,"Coating, Engraving & Heat Treating Activities",23,Nitrogen Oxides (NOx),11104-93-1,,1096,,1096,,,,
2015,22281,Vision Coaters Canada Ltd,"Coating, Engraving & Heat Treating Activities",24,Particulate Matter 2.5 (PM2.5),,,83,,83,,,,
2015,22281,Vision Coaters Canada Ltd,"Coating, Engraving & Heat Treating Activities",25,Volatile Organic Compounds (VOCs) Total,,,60,6995,7055,,,,
2015,592,"Vitafoam Products Canada  Toronto, a Division of VPC Group Inc.",Urethane & Miscellaneous Foam Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,568,,568,,,,
2015,592,"Vitafoam Products Canada  Toronto, a Division of VPC Group Inc.",Urethane & Miscellaneous Foam Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,2870,47,,2917,,,,
2015,25030,Viva Healthcare Packaging Canada Ltd,All Other Plastic Product Mfg.,20,Trichloroethylene,079-01-6,,,327,327,,,,
2015,25030,Viva Healthcare Packaging Canada Ltd,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,39758,36,327,31836,,,,
2015,410,Viva Media Packaging Canada Limited,All Other Plastic Product Mfg.,20,Trichloroethylene,079-01-6,,,563,563,,,,
2015,24278,Viva Media Packaging Canada Limited,All Other Plastic Product Mfg.,20,Trichloroethylene,079-01-6,,,831,831,,,,
2015,24278,Viva Media Packaging Canada Limited,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,553,856,1409,,,,
2015,410,Viva Media Packaging Canada Limited,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,308,563,871,,,,
2015,23192,Vladimir Arbutina,Machine Shops,25,Volatile Organic Compounds (VOCs) Total,,1460,,,1460,,,,
2015,25137,Voestalpine High Performance Metals,Metal Service Centres,8,"Chromium, Hexavalent and its compounds",,1778,,,,,,,
2015,25137,Voestalpine High Performance Metals,Metal Service Centres,16,Manganese and its compounds,,1311,,,,,,,
2015,25137,Voestalpine High Performance Metals,Metal Service Centres,18,Nickel and its compounds,,757,,,,,,,
2015,316,WT Lynch Foods Limited,All Other Food Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1046,,1046,,,,
2015,316,WT Lynch Foods Limited,All Other Food Mfg.,25,Volatile Organic Compounds (VOCs) Total,,160,58,679,833,,,,
2015,429,Wakefield Canada Inc,Other Petroleum & Coal Products Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,386,,386,,,,
2015,429,Wakefield Canada Inc,Other Petroleum & Coal Products Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1283,21,,1304,,,,
2015,361,Walton Street Steam Plant,Steam & Air-Conditioning Supply,23,Nitrogen Oxides (NOx),11104-93-1,,144491,,144491,,,,
2015,361,Walton Street Steam Plant,Steam & Air-Conditioning Supply,24,Particulate Matter 2.5 (PM2.5),,,1942,,1942,,,,
2015,361,Walton Street Steam Plant,Steam & Air-Conditioning Supply,25,Volatile Organic Compounds (VOCs) Total,,,4437,,4437,,,,
2015,299,Warren's Waterless Printing Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,1425,,1540,1611,,,,
2015,22287,Wash N Wear Super Coin Laundry,Coin-Operated Laundries & Dry Cleaners,23,Nitrogen Oxides (NOx),11104-93-1,,48,,48,,,,
2015,22287,Wash N Wear Super Coin Laundry,Coin-Operated Laundries & Dry Cleaners,24,Particulate Matter 2.5 (PM2.5),,,1,,1,,,,
2015,22287,Wash N Wear Super Coin Laundry,Coin-Operated Laundries & Dry Cleaners,25,Volatile Organic Compounds (VOCs) Total,,,3,160,4,,,,
2015,524,Webcom Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,4907,,,3328,,,,
2015,22207,Webnews Printing,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,4504,,183,402,,,,
2015,307,West Star Printing,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,2558,,8664,8423,,,,
2015,25129,WestRock Company Of Canada,All Other Converted Paper Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,0,604,0,604,0,0,,
2015,25129,WestRock Company Of Canada,All Other Converted Paper Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,15,0,15,0,0,,
2015,25129,WestRock Company Of Canada,All Other Converted Paper Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,15,0,15,0,0,,
2015,24746,Weston Bakeries Limited,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,22649,,22649,,,,
2015,25277,Weston Bakeries Limited,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,6226,,6226,,,,
2015,23014,Weston MB Collision Ltd,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,3573,1820,,,,
2015,25562,Wholesome Harvest Bakery,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,2415,,2415,,,,
2015,25562,Wholesome Harvest Bakery,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,266,,266,,,,
2015,25562,Wholesome Harvest Bakery,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,22818,,22818,,,,
2015,25436,Wi Marble City,Major Kitchen Appliance Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,6,,6,,,,
2015,24233,Wilson Tool Canada,Iron & Steel Pipes & Tubes Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,4065,,,,,,,
2015,24233,Wilson Tool Canada,Iron & Steel Pipes & Tubes Mfg.,16,Manganese and its compounds,,263,,,,,,,
2015,24233,Wilson Tool Canada,Iron & Steel Pipes & Tubes Mfg.,24,Particulate Matter 2.5 (PM2.5),,,283,,283,,,,
2015,24233,Wilson Tool Canada,Iron & Steel Pipes & Tubes Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,379,379,,,,
2015,561,Windowcraft Industries Ltd,Wood Window & Door Mfg.,24,Particulate Matter 2.5 (PM2.5),,,88,,88,,,,
2015,561,Windowcraft Industries Ltd,Wood Window & Door Mfg.,25,Volatile Organic Compounds (VOCs) Total,,70,,,70,,,,
2015,23836,Wing's Food Products,All Other Food Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,784,,784,,,,
2015,23836,Wing's Food Products,All Other Food Mfg.,24,Particulate Matter 2.5 (PM2.5),,,36,,36,,,,
2015,517,Winpak Portion Packaging Ltd,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,1325,409,1734,,,,
2015,23366,Woodbridge Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,816,514,,,,
2015,25376,Wooden Woodworking Canada Inc,Other Millwork,24,Particulate Matter 2.5 (PM2.5),,,75,,75,,,,
2015,25376,Wooden Woodworking Canada Inc,Other Millwork,25,Volatile Organic Compounds (VOCs) Total,,229,0,0,229,,,,
2015,386,Wrigley Canada,Non-Chocolate Confectionery Mfg.,24,Particulate Matter 2.5 (PM2.5),,,701,,701,,,,
2015,386,Wrigley Canada,Non-Chocolate Confectionery Mfg.,25,Volatile Organic Compounds (VOCs) Total,,210,2,,212,,,,
2015,24173,Yarlmetal Fabrications Inc,Other Ornamental & Architec. Metal Prod. Mfg.,5,Cadmium and its compounds,,115,,,0,,,,
2015,24173,Yarlmetal Fabrications Inc,Other Ornamental & Architec. Metal Prod. Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,3628,,,0,,,,
2015,24173,Yarlmetal Fabrications Inc,Other Ornamental & Architec. Metal Prod. Mfg.,15,Lead and its compounds,,984,,0,0,,,,
2015,24173,Yarlmetal Fabrications Inc,Other Ornamental & Architec. Metal Prod. Mfg.,16,Manganese and its compounds,,18413,,0,0,,,,
2015,24173,Yarlmetal Fabrications Inc,Other Ornamental & Architec. Metal Prod. Mfg.,25,Volatile Organic Compounds (VOCs) Total,,78,0,1,79,,,,
2015,23350,York Auto Body,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,220,170,,,,
2015,346,York University,Universities,14,Formaldehyde,50-00-0,,218,,218,,,,
2015,346,York University,Universities,23,Nitrogen Oxides (NOx),11104-93-1,,74202,,74202,,,,
2015,346,York University,Universities,24,Particulate Matter 2.5 (PM2.5),,,878,,878,,,,
2015,346,York University,Universities,25,Volatile Organic Compounds (VOCs) Total,,,1517,,1517,,,,
2015,24322,York University Faculty Of Health And Science,Universities,13,Dichloromethane (Methylene chloride),75-09-2,,,189,0,,,,
2015,24322,York University Faculty Of Health And Science,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,4757,2944,,,,
2015,24285,York University School Of The Arts Media Performance  Design,Universities,25,Volatile Organic Compounds (VOCs) Total,,,,350,350,,,,
2015,23085,Yorkdale Auto Body,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,190,129,,,,
2015,24623,Yutech Machine Works Ltd,Machine Shops,16,Manganese and its compounds,,15,,,,,,,
2015,23169,Z  D's Finishes Ltd,Other Millwork,24,Particulate Matter 2.5 (PM2.5),,,443,,443,,,,
2015,23169,Z  D's Finishes Ltd,Other Millwork,25,Volatile Organic Compounds (VOCs) Total,,1238,,,149,,,,
2016,23046,1625100 Ont Ltd Authentic Windows And Doors,Wood Window & Door Mfg.,24,Particulate Matter 2.5 (PM2.5),,,174,,174,,,,
2016,23046,1625100 Ont Ltd Authentic Windows And Doors,Wood Window & Door Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,306,306,,,,
2016,25514,2045406 Ontario Inc  Dry Cleaners Plus,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,50,,50,,,,
2016,25514,2045406 Ontario Inc  Dry Cleaners Plus,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),25,Volatile Organic Compounds (VOCs) Total,,,100,,50,,,,
2016,24306,3d Mould Mfg Ltd,Machine Shops,16,Manganese and its compounds,,13,,,,,,,
2016,23277,427 Auto Collision Ltd,"Automotive Body, Paint & Interior R&M",23,Nitrogen Oxides (NOx),11104-93-1,,128,,104,,,,
2016,23277,427 Auto Collision Ltd,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,2835,2835,,,,
2016,24232,693316 Ontario Limited Horner Avenue,Ready-Mix Concrete Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,228,,228,,,,
2016,24232,693316 Ontario Limited Horner Avenue,Ready-Mix Concrete Mfg.,24,Particulate Matter 2.5 (PM2.5),,,52,,52,,,,
2016,22984,A A Auto Body,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,1880,1080,,,,
2016,405,A1 Label Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,33746,,,8142,,,,
2016,222,ABC Climate Control Systems Inc,All Other Plastic Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,73,,73,,,,
2016,222,ABC Climate Control Systems Inc,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,227,,227,,,,
2016,185,ABC INOAC Exterior Systems,Motor Vehicle Plastic Parts Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3636,,3636,,,,
2016,185,ABC INOAC Exterior Systems,Motor Vehicle Plastic Parts Mfg.,24,Particulate Matter 2.5 (PM2.5),,,152,,152,,,,
2016,185,ABC INOAC Exterior Systems,Motor Vehicle Plastic Parts Mfg.,25,Volatile Organic Compounds (VOCs) Total,,201834,223,147382,138509,,,,
2016,22723,AD Fire Protection Systems Inc,All Other Non-Metallic Mineral Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,5,5717,491,,,,
2016,163,AEP Canada Inc,Plastic Film and Sheet Manufacturing,23,Nitrogen Oxides (NOx),11104-93-1,,652,,652,,,,
2016,163,AEP Canada Inc,Plastic Film and Sheet Manufacturing,24,Particulate Matter 2.5 (PM2.5),,,878,,878,,,,
2016,163,AEP Canada Inc,Plastic Film and Sheet Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,,120,,120,,,,
2016,24031,ASB Heating Elements Ltd,All Other Electrical Equip. & Component Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,2621,,,1,,,,
2016,24031,ASB Heating Elements Ltd,All Other Electrical Equip. & Component Mfg.,16,Manganese and its compounds,,166,,,0,,,,
2016,24031,ASB Heating Elements Ltd,All Other Electrical Equip. & Component Mfg.,18,Nickel and its compounds,,4236,,,0,,,,
2016,24031,ASB Heating Elements Ltd,All Other Electrical Equip. & Component Mfg.,24,Particulate Matter 2.5 (PM2.5),,,36,,36,,,,
2016,24031,ASB Heating Elements Ltd,All Other Electrical Equip. & Component Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,0,124,124,,,,
2016,24274,AT Designs,Jewellery & Silverware Mfg.,25,Volatile Organic Compounds (VOCs) Total,,974,,,974,,,,
2016,24279,Abacus Furniture,Other Wood Household Furniture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,69,,69,,,,
2016,24279,Abacus Furniture,Other Wood Household Furniture Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,2000,,240,,,,
2016,23501,Academy Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,540,520,,,,
2016,23954,Acadian Platers CoLtd,"Coating, Engraving & Heat Treating Activities",8,"Chromium, Hexavalent and its compounds",,16,,,0,,,,
2016,23954,Acadian Platers CoLtd,"Coating, Engraving & Heat Treating Activities",9,"Chromium, Non-Hexavalent and its compounds",,4585,,,0,,,,
2016,23954,Acadian Platers CoLtd,"Coating, Engraving & Heat Treating Activities",18,Nickel and its compounds,,5794,,,0,,,,
2016,23954,Acadian Platers CoLtd,"Coating, Engraving & Heat Treating Activities",23,Nitrogen Oxides (NOx),11104-93-1,,1603,,1603,,,,
2016,23458,AccuForm Machine Tool CoLtd,Cold-Rolled Steel Shape Mfg.,16,Manganese and its compounds,,125,,,,,,,
2016,23458,AccuForm Machine Tool CoLtd,Cold-Rolled Steel Shape Mfg.,18,Nickel and its compounds,,796,,,,,,,
2016,589,Ace Bakery Limited North York,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,850,,850,,,,
2016,589,Ace Bakery Limited North York,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,65,,65,,,,
2016,589,Ace Bakery Limited North York,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,450,,450,,,,
2016,24699,Acme Shelving And Store Fixtures,"All Other Misc. Store Retailers, n.e.c.",25,Volatile Organic Compounds (VOCs) Total,,,,1078,536,,,,
2016,22899,Action Hydraulics Limited,All Other General-Purpose Machinery Mfg.,15,Lead and its compounds,,48,,,0,,,,
2016,22899,Action Hydraulics Limited,All Other General-Purpose Machinery Mfg.,25,Volatile Organic Compounds (VOCs) Total,,84,,180,264,,,,
2016,24339,ActivExhaust,All Other Misc. Fabricated Metal Product Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,50203,,,1,,,,
